,LicenseIssueDate,Species,zipcode
495,2019-02-20T00:00:00.000,Cat,98103
496,2019-02-20T00:00:00.000,Cat,98125
497,2019-02-20T00:00:00.000,Cat,98125
498,2019-02-20T00:00:00.000,Cat,98116
499,2019-02-20T00:00:00.000,Cat,98116
500,2019-02-20T00:00:00.000,Cat,98115
501,2019-02-20T00:00:00.000,Cat,98116
502,2019-02-20T00:00:00.000,Cat,98106
503,2019-02-20T00:00:00.000,Cat,98121
504,2019-02-21T00:00:00.000,Cat,98115
505,2019-02-21T00:00:00.000,Cat,98119
506,2019-02-21T00:00:00.000,Cat,98117
507,2019-02-21T00:00:00.000,Cat,98117
508,2019-02-21T00:00:00.000,Cat,98117
509,2019-02-21T00:00:00.000,Cat,98105
510,2019-02-21T00:00:00.000,Cat,98115
511,2019-02-21T00:00:00.000,Cat,98109
512,2019-02-21T00:00:00.000,Cat,98117
513,2019-02-21T00:00:00.000,Cat,98103
514,2019-02-21T00:00:00.000,Cat,98103
515,2019-02-21T00:00:00.000,Cat,98144
516,2019-02-21T00:00:00.000,Cat,98133
517,2019-02-21T00:00:00.000,Cat,98125
518,2019-02-21T00:00:00.000,Cat,98122
519,2019-02-21T00:00:00.000,Cat,98122
520,2019-02-21T00:00:00.000,Cat,98133
521,2019-02-21T00:00:00.000,Cat,98103
522,2019-02-21T00:00:00.000,Cat,98126
523,2019-02-21T00:00:00.000,Cat,98115
524,2019-02-21T00:00:00.000,Cat,98105
525,2019-02-21T00:00:00.000,Cat,98118
526,2019-02-22T00:00:00.000,Cat,98115
527,2019-02-22T00:00:00.000,Cat,98199
528,2019-02-22T00:00:00.000,Cat,98199
529,2019-02-22T00:00:00.000,Cat,98107
530,2019-02-22T00:00:00.000,Cat,98107
531,2019-02-22T00:00:00.000,Cat,98122
532,2019-02-22T00:00:00.000,Cat,98102
533,2019-02-22T00:00:00.000,Cat,98115
534,2019-02-22T00:00:00.000,Cat,98109
535,2019-02-22T00:00:00.000,Cat,98109
536,2019-02-22T00:00:00.000,Cat,98117
537,2019-02-22T00:00:00.000,Cat,98107
538,2019-02-22T00:00:00.000,Cat,98199
539,2019-02-22T00:00:00.000,Cat,98199
540,2019-02-22T00:00:00.000,Cat,98116
541,2019-02-22T00:00:00.000,Cat,98144
542,2019-02-22T00:00:00.000,Cat,98133
543,2019-02-22T00:00:00.000,Cat,98199
544,2019-02-22T00:00:00.000,Cat,98109
545,2019-02-22T00:00:00.000,Cat,98133
546,2019-02-23T00:00:00.000,Cat,98117
547,2019-02-23T00:00:00.000,Cat,98112
548,2019-02-23T00:00:00.000,Cat,98105
549,2019-02-23T00:00:00.000,Cat,98115
550,2019-02-23T00:00:00.000,Cat,98126
551,2019-02-23T00:00:00.000,Cat,98103
552,2019-02-23T00:00:00.000,Cat,98122
553,2019-02-23T00:00:00.000,Cat,98101
554,2019-02-23T00:00:00.000,Cat,98117
555,2019-02-23T00:00:00.000,Cat,98117
556,2019-02-23T00:00:00.000,Cat,98121
557,2019-02-24T00:00:00.000,Cat,98104
558,2019-02-24T00:00:00.000,Cat,98116
559,2019-02-24T00:00:00.000,Cat,98121
560,2019-02-24T00:00:00.000,Cat,98121
561,2019-02-24T00:00:00.000,Cat,98108
562,2019-02-24T00:00:00.000,Cat,98117
563,2019-02-24T00:00:00.000,Cat,98117
564,2019-02-24T00:00:00.000,Cat,98144
565,2019-02-24T00:00:00.000,Cat,98116
566,2019-02-24T00:00:00.000,Cat,98116
567,2019-02-24T00:00:00.000,Cat,98144
568,2019-02-24T00:00:00.000,Cat,98118
569,2019-02-24T00:00:00.000,Cat,98144
570,2019-02-24T00:00:00.000,Cat,98144
571,2019-02-24T00:00:00.000,Cat,98115
572,2019-02-24T00:00:00.000,Cat,98105
573,2019-02-25T00:00:00.000,Cat,98103
574,2019-02-25T00:00:00.000,Cat,98107
575,2019-02-25T00:00:00.000,Cat,98107
576,2019-02-25T00:00:00.000,Cat,98106
577,2019-02-25T00:00:00.000,Cat,98118
578,2019-02-25T00:00:00.000,Cat,98103
579,2019-02-25T00:00:00.000,Cat,98119
580,2019-02-25T00:00:00.000,Cat,98136
581,2019-02-25T00:00:00.000,Cat,98103
582,2019-02-25T00:00:00.000,Cat,98199
583,2019-02-25T00:00:00.000,Cat,98103
584,2019-02-25T00:00:00.000,Cat,98103
585,2019-02-25T00:00:00.000,Cat,98115
586,2019-02-25T00:00:00.000,Cat,98126
587,2019-02-25T00:00:00.000,Cat,98119
588,2019-02-25T00:00:00.000,Cat,98119
589,2019-02-26T00:00:00.000,Cat,98117
590,2019-02-26T00:00:00.000,Cat,98103
591,2019-02-26T00:00:00.000,Cat,98103
592,2019-02-26T00:00:00.000,Cat,98122
593,2019-02-26T00:00:00.000,Cat,98125
594,2019-02-26T00:00:00.000,Cat,98125
595,2019-02-26T00:00:00.000,Cat,98125
596,2019-02-26T00:00:00.000,Cat,98122
597,2019-02-27T00:00:00.000,Goat,98144
598,2019-02-27T00:00:00.000,Cat,98107
599,2019-02-27T00:00:00.000,Cat,98133
600,2019-02-27T00:00:00.000,Cat,98107
601,2019-02-27T00:00:00.000,Cat,98109
602,2019-02-27T00:00:00.000,Cat,98125
603,2019-02-28T00:00:00.000,Cat,98102
604,2019-02-28T00:00:00.000,Cat,98115
605,2019-02-28T00:00:00.000,Cat,98117
606,2019-02-28T00:00:00.000,Cat,98109
607,2019-02-28T00:00:00.000,Cat,98109
608,2019-02-28T00:00:00.000,Cat,98116
609,2019-02-28T00:00:00.000,Cat,98105
610,2019-02-28T00:00:00.000,Cat,98133
611,2019-02-28T00:00:00.000,Cat,98133
612,2019-03-01T00:00:00.000,Cat,98133
613,2019-03-01T00:00:00.000,Cat,98102
614,2019-03-01T00:00:00.000,Cat,98109
615,2019-03-01T00:00:00.000,Cat,98121
616,2019-03-01T00:00:00.000,Cat,98121
617,2019-03-01T00:00:00.000,Cat,98126
618,2019-03-01T00:00:00.000,Cat,98126
619,2019-03-01T00:00:00.000,Cat,98125
620,2019-03-01T00:00:00.000,Cat,98112
621,2019-03-01T00:00:00.000,Cat,98105
622,2019-03-02T00:00:00.000,Cat,98116
623,2019-03-02T00:00:00.000,Cat,98116
624,2019-03-02T00:00:00.000,Cat,98117
625,2019-03-02T00:00:00.000,Cat,98103
626,2019-03-03T00:00:00.000,Cat,98125
627,2019-03-03T00:00:00.000,Cat,98117
628,2019-03-03T00:00:00.000,Cat,98117
629,2019-03-03T00:00:00.000,Cat,98116
630,2019-03-03T00:00:00.000,Cat,98116
631,2019-03-03T00:00:00.000,Cat,98107
632,2019-03-03T00:00:00.000,Cat,98115
633,2019-03-03T00:00:00.000,Cat,98106
634,2019-03-03T00:00:00.000,Cat,98125
635,2019-03-03T00:00:00.000,Cat,98115
636,2019-03-03T00:00:00.000,Cat,98117
637,2019-03-04T00:00:00.000,Cat,98125
638,2019-03-04T00:00:00.000,Cat,98199
639,2019-03-04T00:00:00.000,Cat,98102
640,2019-03-04T00:00:00.000,Cat,98178
641,2019-03-05T00:00:00.000,Cat,98107
642,2019-03-05T00:00:00.000,Cat,98101
643,2019-03-05T00:00:00.000,Cat,98105
644,2019-03-05T00:00:00.000,Cat,98103
645,2019-03-05T00:00:00.000,Cat,98109
646,2019-03-05T00:00:00.000,Cat,98199
647,2019-03-05T00:00:00.000,Cat,98199
648,2019-03-05T00:00:00.000,Cat,98103
649,2019-03-06T00:00:00.000,Cat,98118
650,2019-03-06T00:00:00.000,Cat,98115
651,2019-03-06T00:00:00.000,Cat,98115
652,2019-03-06T00:00:00.000,Cat,98115
653,2019-03-06T00:00:00.000,Cat,98118
654,2019-03-06T00:00:00.000,Cat,98118
655,2019-03-06T00:00:00.000,Cat,98118
656,2019-03-06T00:00:00.000,Cat,98117
657,2019-03-06T00:00:00.000,Cat,98115
658,2019-03-06T00:00:00.000,Cat,98103
659,2019-03-06T00:00:00.000,Cat,98103
660,2019-03-06T00:00:00.000,Cat,98106
661,2019-03-06T00:00:00.000,Cat,98199
662,2019-03-07T00:00:00.000,Cat,98125
663,2019-03-07T00:00:00.000,Cat,98102
664,2019-03-08T00:00:00.000,Cat,98116
665,2019-03-08T00:00:00.000,Cat,98105
666,2019-03-08T00:00:00.000,Cat,98108
667,2019-03-08T00:00:00.000,Cat,98108
668,2019-03-08T00:00:00.000,Cat,98117
669,2019-03-08T00:00:00.000,Cat,98106
670,2019-03-08T00:00:00.000,Cat,98106
671,2019-03-08T00:00:00.000,Cat,98133
672,2019-03-08T00:00:00.000,Cat,98107
673,2019-03-08T00:00:00.000,Cat,98107
674,2019-03-08T00:00:00.000,Cat,98107
675,2019-03-08T00:00:00.000,Cat,98115
676,2019-03-08T00:00:00.000,Cat,98125
677,2019-03-08T00:00:00.000,Cat,98102
678,2019-03-08T00:00:00.000,Cat,98133
679,2019-03-08T00:00:00.000,Cat,98133
680,2019-03-08T00:00:00.000,Cat,98105
681,2019-03-08T00:00:00.000,Cat,98118
682,2019-03-08T00:00:00.000,Cat,98115
683,2019-03-08T00:00:00.000,Cat,98125
684,2019-03-08T00:00:00.000,Cat,98103
685,2019-03-08T00:00:00.000,Cat,98118
686,2019-03-08T00:00:00.000,Cat,98105
687,2019-03-09T00:00:00.000,Cat,98116
688,2019-03-09T00:00:00.000,Cat,98115
689,2019-03-09T00:00:00.000,Cat,98133
690,2019-03-09T00:00:00.000,Cat,98122
691,2019-03-09T00:00:00.000,Cat,98122
692,2019-03-09T00:00:00.000,Cat,98112
693,2019-03-09T00:00:00.000,Cat,98103
694,2019-03-09T00:00:00.000,Cat,98103
695,2019-03-09T00:00:00.000,Cat,98115
696,2019-03-09T00:00:00.000,Cat,98199
697,2019-03-09T00:00:00.000,Cat,98107
698,2019-03-09T00:00:00.000,Cat,98133
699,2019-03-09T00:00:00.000,Cat,98103
700,2019-03-09T00:00:00.000,Cat,98117
701,2019-03-09T00:00:00.000,Cat,98121
702,2019-03-09T00:00:00.000,Cat,98121
703,2019-03-09T00:00:00.000,Cat,98121
704,2019-03-09T00:00:00.000,Cat,98106
705,2019-03-09T00:00:00.000,Cat,98106
706,2019-03-10T00:00:00.000,Cat,98125
707,2019-03-10T00:00:00.000,Cat,98118
708,2019-03-10T00:00:00.000,Cat,98107
709,2019-03-10T00:00:00.000,Cat,98112
710,2019-03-10T00:00:00.000,Cat,98103
711,2019-03-10T00:00:00.000,Cat,98112
712,2019-03-10T00:00:00.000,Cat,98107
713,2019-03-11T00:00:00.000,Cat,98112
714,2019-03-11T00:00:00.000,Cat,98112
715,2019-03-11T00:00:00.000,Cat,98103
716,2019-03-11T00:00:00.000,Cat,98103
717,2019-03-11T00:00:00.000,Cat,98121
718,2019-03-11T00:00:00.000,Cat,98115
719,2019-03-11T00:00:00.000,Cat,98117
720,2019-03-11T00:00:00.000,Cat,98109
721,2019-03-11T00:00:00.000,Cat,98109
722,2019-03-11T00:00:00.000,Cat,98144
723,2019-03-11T00:00:00.000,Cat,98108
724,2019-03-11T00:00:00.000,Cat,98199
725,2019-03-11T00:00:00.000,Cat,98121
726,2019-03-11T00:00:00.000,Cat,98109
727,2019-03-11T00:00:00.000,Cat,98105
728,2019-03-11T00:00:00.000,Cat,98136
729,2019-03-11T00:00:00.000,Cat,98136
730,2019-03-11T00:00:00.000,Cat,98103
731,2019-03-12T00:00:00.000,Cat,98121
732,2019-03-12T00:00:00.000,Cat,98121
733,2019-03-12T00:00:00.000,Cat,98107
734,2019-03-12T00:00:00.000,Cat,98117
735,2019-03-12T00:00:00.000,Cat,98105
736,2019-03-12T00:00:00.000,Cat,98105
737,2019-03-12T00:00:00.000,Cat,98199
738,2019-03-12T00:00:00.000,Cat,98105
739,2019-03-12T00:00:00.000,Cat,98107
740,2019-03-12T00:00:00.000,Cat,98115
741,2019-03-12T00:00:00.000,Cat,98115
742,2019-03-12T00:00:00.000,Cat,98117
743,2019-03-12T00:00:00.000,Cat,98125
744,2019-03-13T00:00:00.000,Cat,98122
745,2019-03-13T00:00:00.000,Cat,98122
746,2019-03-13T00:00:00.000,Cat,98115
747,2019-03-13T00:00:00.000,Cat,98108
748,2019-03-13T00:00:00.000,Cat,98133
749,2019-03-13T00:00:00.000,Cat,98105
750,2019-03-13T00:00:00.000,Cat,98117
751,2019-03-13T00:00:00.000,Cat,98107
752,2019-03-13T00:00:00.000,Cat,98107
753,2019-03-13T00:00:00.000,Cat,98125
754,2019-03-13T00:00:00.000,Cat,98125
755,2019-03-13T00:00:00.000,Cat,98133
756,2019-03-13T00:00:00.000,Cat,98507
757,2019-03-14T00:00:00.000,Cat,98115
758,2019-03-14T00:00:00.000,Cat,98103
759,2019-03-14T00:00:00.000,Cat,98178
760,2019-03-14T00:00:00.000,Cat,98116
761,2019-03-14T00:00:00.000,Cat,98133
762,2019-03-14T00:00:00.000,Cat,98105
763,2019-03-14T00:00:00.000,Cat,98133
764,2019-03-14T00:00:00.000,Cat,98112
765,2019-03-14T00:00:00.000,Cat,98103
766,2019-03-14T00:00:00.000,Cat,98103
767,2019-03-14T00:00:00.000,Cat,98117
768,2019-03-14T00:00:00.000,Cat,98115
769,2019-03-14T00:00:00.000,Cat,98177
770,2019-03-14T00:00:00.000,Cat,98105
771,2019-03-14T00:00:00.000,Cat,98133
772,2019-03-14T00:00:00.000,Cat,98103
773,2019-03-14T00:00:00.000,Cat,98103
774,2019-03-14T00:00:00.000,Cat,98126
775,2019-03-14T00:00:00.000,Cat,98104
776,2019-03-14T00:00:00.000,Cat,98199
777,2019-03-14T00:00:00.000,Cat,98103
778,2019-03-14T00:00:00.000,Cat,98118
779,2019-03-14T00:00:00.000,Cat,98103
780,2019-03-14T00:00:00.000,Cat,98144
781,2019-03-14T00:00:00.000,Cat,98102
782,2019-03-14T00:00:00.000,Cat,98117
783,2019-03-14T00:00:00.000,Cat,98178
784,2019-03-14T00:00:00.000,Cat,98178
785,2019-03-14T00:00:00.000,Cat,98103
786,2019-03-15T00:00:00.000,Cat,98112
787,2019-03-15T00:00:00.000,Cat,98112
788,2019-03-15T00:00:00.000,Cat,98122
789,2019-03-15T00:00:00.000,Cat,98117
790,2019-03-15T00:00:00.000,Cat,98103
791,2019-03-15T00:00:00.000,Cat,98133
792,2019-03-15T00:00:00.000,Cat,98199
793,2019-03-15T00:00:00.000,Cat,98103
794,2019-03-15T00:00:00.000,Cat,98103
795,2019-03-15T00:00:00.000,Cat,98125
796,2019-03-15T00:00:00.000,Cat,98103
797,2019-03-15T00:00:00.000,Cat,98107
798,2019-03-15T00:00:00.000,Cat,98119
799,2019-03-15T00:00:00.000,Cat,98133
800,2019-03-15T00:00:00.000,Cat,98112
801,2019-03-15T00:00:00.000,Cat,98105
802,2019-03-15T00:00:00.000,Cat,98119
803,2019-03-15T00:00:00.000,Cat,98117
804,2019-03-15T00:00:00.000,Cat,98133
805,2019-03-15T00:00:00.000,Cat,98115
806,2019-03-15T00:00:00.000,Cat,98117
807,2019-03-15T00:00:00.000,Cat,98117
808,2019-03-15T00:00:00.000,Cat,98126
809,2019-03-15T00:00:00.000,Cat,98119
810,2019-03-15T00:00:00.000,Cat,98107
811,2019-03-15T00:00:00.000,Cat,98126
812,2019-03-15T00:00:00.000,Cat,98103
813,2019-03-15T00:00:00.000,Cat,98109
814,2019-03-16T00:00:00.000,Cat,98122
815,2019-03-16T00:00:00.000,Cat,98146
816,2019-03-16T00:00:00.000,Cat,98103
817,2019-03-16T00:00:00.000,Cat,98112
818,2019-03-16T00:00:00.000,Cat,98101
819,2019-03-16T00:00:00.000,Cat,98112
820,2019-03-16T00:00:00.000,Cat,98111
821,2019-03-17T00:00:00.000,Cat,98144
822,2019-03-17T00:00:00.000,Cat,98117
823,2019-03-17T00:00:00.000,Cat,98136
824,2019-03-17T00:00:00.000,Cat,98136
825,2019-03-17T00:00:00.000,Cat,98104
826,2019-03-17T00:00:00.000,Cat,98125
827,2019-03-17T00:00:00.000,Cat,98122
828,2019-03-17T00:00:00.000,Cat,98107
829,2019-03-17T00:00:00.000,Cat,98144
830,2019-03-17T00:00:00.000,Cat,98144
831,2019-03-17T00:00:00.000,Cat,98199
832,2019-03-18T00:00:00.000,Cat,98133
833,2019-03-18T00:00:00.000,Cat,98107
834,2019-03-18T00:00:00.000,Cat,98118
835,2019-03-18T00:00:00.000,Cat,98106
836,2019-03-18T00:00:00.000,Cat,98107
837,2019-03-18T00:00:00.000,Cat,98107
838,2019-03-18T00:00:00.000,Cat,98125
839,2019-03-18T00:00:00.000,Cat,98121
840,2019-03-18T00:00:00.000,Cat,98109
841,2019-03-18T00:00:00.000,Cat,98109
842,2019-03-18T00:00:00.000,Cat,98122
843,2019-03-18T00:00:00.000,Cat,98122
844,2019-03-18T00:00:00.000,Cat,98115
845,2019-03-18T00:00:00.000,Cat,98116
846,2019-03-18T00:00:00.000,Cat,98116
847,2019-03-18T00:00:00.000,Cat,98102
848,2019-03-18T00:00:00.000,Cat,98102
849,2019-03-19T00:00:00.000,Cat,98146
850,2019-03-19T00:00:00.000,Cat,98118
851,2019-03-19T00:00:00.000,Cat,98118
852,2019-03-19T00:00:00.000,Cat,98122
853,2019-03-19T00:00:00.000,Cat,98117
854,2019-03-19T00:00:00.000,Cat,98119
855,2019-03-19T00:00:00.000,Cat,98107
856,2019-03-19T00:00:00.000,Cat,98107
857,2019-03-19T00:00:00.000,Cat,98125
858,2019-03-19T00:00:00.000,Cat,98144
859,2019-03-19T00:00:00.000,Cat,98144
860,2019-03-19T00:00:00.000,Cat,98117
861,2019-03-19T00:00:00.000,Cat,98102
862,2019-03-19T00:00:00.000,Cat,98121
863,2019-03-19T00:00:00.000,Cat,98122
864,2019-03-19T00:00:00.000,Cat,98101
865,2019-03-19T00:00:00.000,Cat,98125
866,2019-03-19T00:00:00.000,Cat,98115
867,2019-03-19T00:00:00.000,Cat,98117
868,2019-03-19T00:00:00.000,Cat,98117
869,2019-03-20T00:00:00.000,Cat,98108
870,2019-03-20T00:00:00.000,Cat,98108
871,2019-03-20T00:00:00.000,Cat,98115
872,2019-03-20T00:00:00.000,Cat,98177
873,2019-03-20T00:00:00.000,Cat,98177
874,2019-03-20T00:00:00.000,Cat,98104
875,2019-03-20T00:00:00.000,Cat,98119
876,2019-03-20T00:00:00.000,Cat,98105
877,2019-03-20T00:00:00.000,Cat,98102
878,2019-03-20T00:00:00.000,Cat,98136
879,2019-03-20T00:00:00.000,Cat,98136
880,2019-03-20T00:00:00.000,Cat,98144
881,2019-03-20T00:00:00.000,Cat,98133
882,2019-03-20T00:00:00.000,Cat,98133
883,2019-03-20T00:00:00.000,Cat,98107
884,2019-03-20T00:00:00.000,Cat,98107
885,2019-03-20T00:00:00.000,Cat,98107
886,2019-03-21T00:00:00.000,Cat,98126
887,2019-03-21T00:00:00.000,Cat,98125
888,2019-03-21T00:00:00.000,Cat,98121
889,2019-03-21T00:00:00.000,Cat,98198
890,2019-03-21T00:00:00.000,Cat,98178
891,2019-03-21T00:00:00.000,Cat,98133
892,2019-03-21T00:00:00.000,Cat,98144
893,2019-03-21T00:00:00.000,Cat,98117
894,2019-03-21T00:00:00.000,Cat,98117
895,2019-03-21T00:00:00.000,Cat,98117
896,2019-03-21T00:00:00.000,Cat,98117
897,2019-03-21T00:00:00.000,Cat,98117
898,2019-03-21T00:00:00.000,Cat,98116
899,2019-03-21T00:00:00.000,Cat,98119
900,2019-03-21T00:00:00.000,Cat,98126
901,2019-03-21T00:00:00.000,Cat,98105
902,2019-03-21T00:00:00.000,Cat,98103
903,2019-03-21T00:00:00.000,Cat,98108
904,2019-03-21T00:00:00.000,Cat,98118
905,2019-03-21T00:00:00.000,Cat,98136
906,2019-03-22T00:00:00.000,Cat,98107
907,2019-03-22T00:00:00.000,Cat,98144
908,2019-03-22T00:00:00.000,Cat,98144
909,2019-03-22T00:00:00.000,Cat,98109
910,2019-03-22T00:00:00.000,Cat,98178
911,2019-03-22T00:00:00.000,Cat,98178
912,2019-03-22T00:00:00.000,Cat,98178
913,2019-03-22T00:00:00.000,Cat,98118
914,2019-03-22T00:00:00.000,Cat,98105
915,2019-03-22T00:00:00.000,Cat,98105
916,2019-03-22T00:00:00.000,Cat,98103
917,2019-03-22T00:00:00.000,Cat,98117
918,2019-03-22T00:00:00.000,Cat,98117
919,2019-03-22T00:00:00.000,Cat,98119
920,2019-03-22T00:00:00.000,Cat,98126
921,2019-03-22T00:00:00.000,Cat,98103
922,2019-03-23T00:00:00.000,Cat,98103
923,2019-03-23T00:00:00.000,Cat,98116
924,2019-03-23T00:00:00.000,Cat,98118
925,2019-03-23T00:00:00.000,Cat,98115
926,2019-03-23T00:00:00.000,Cat,98115
927,2019-03-23T00:00:00.000,Cat,98105
928,2019-03-23T00:00:00.000,Cat,98126
929,2019-03-23T00:00:00.000,Cat,98112
930,2019-03-23T00:00:00.000,Cat,98199
931,2019-03-23T00:00:00.000,Cat,98199
932,2019-03-23T00:00:00.000,Cat,98115
933,2019-03-23T00:00:00.000,Cat,98133
934,2019-03-23T00:00:00.000,Cat,98133
935,2019-03-23T00:00:00.000,Cat,98112
936,2019-03-23T00:00:00.000,Cat,98115
937,2019-03-23T00:00:00.000,Cat,98115
938,2019-03-23T00:00:00.000,Cat,98115
939,2019-03-23T00:00:00.000,Cat,98116
940,2019-03-23T00:00:00.000,Cat,98116
941,2019-03-23T00:00:00.000,Cat,98144
942,2019-03-24T00:00:00.000,Cat,98122
943,2019-03-24T00:00:00.000,Cat,98106
944,2019-03-24T00:00:00.000,Cat,98126
945,2019-03-24T00:00:00.000,Cat,98122
946,2019-03-24T00:00:00.000,Cat,98122
947,2019-03-24T00:00:00.000,Cat,98125
948,2019-03-24T00:00:00.000,Cat,98105
949,2019-03-24T00:00:00.000,Cat,98199
950,2019-03-25T00:00:00.000,Cat,98199
951,2019-03-25T00:00:00.000,Cat,98199
952,2019-03-25T00:00:00.000,Cat,98115
953,2019-03-25T00:00:00.000,Cat,98115
954,2019-03-25T00:00:00.000,Cat,98134
955,2019-03-25T00:00:00.000,Cat,98103
956,2019-03-25T00:00:00.000,Cat,98115
957,2019-03-25T00:00:00.000,Cat,98115
958,2019-03-25T00:00:00.000,Cat,98115
959,2019-03-25T00:00:00.000,Cat,98117
960,2019-03-25T00:00:00.000,Cat,98122
961,2019-03-25T00:00:00.000,Cat,98109
962,2019-03-25T00:00:00.000,Cat,98106
963,2019-03-25T00:00:00.000,Cat,98107
964,2019-03-25T00:00:00.000,Cat,98109
965,2019-03-26T00:00:00.000,Cat,98115
966,2019-03-26T00:00:00.000,Cat,98122
967,2019-03-26T00:00:00.000,Cat,98199
968,2019-03-26T00:00:00.000,Cat,98125
969,2019-03-26T00:00:00.000,Cat,98117
970,2019-03-26T00:00:00.000,Cat,98115
971,2019-03-26T00:00:00.000,Cat,98144
972,2019-03-27T00:00:00.000,Cat,98133
973,2019-03-27T00:00:00.000,Cat,98117
974,2019-03-27T00:00:00.000,Cat,98122
975,2019-03-27T00:00:00.000,Cat,98136
976,2019-03-27T00:00:00.000,Cat,98122
977,2019-03-27T00:00:00.000,Cat,98125
978,2019-03-28T00:00:00.000,Cat,98108
979,2019-03-28T00:00:00.000,Cat,98116
980,2019-03-28T00:00:00.000,Cat,98177
981,2019-03-28T00:00:00.000,Cat,98115
982,2019-03-28T00:00:00.000,Cat,98107
983,2019-03-28T00:00:00.000,Cat,98115
984,2019-03-28T00:00:00.000,Cat,98117
985,2019-03-28T00:00:00.000,Cat,98116
986,2019-03-29T00:00:00.000,Cat,98121
987,2019-03-29T00:00:00.000,Cat,98125
988,2019-03-29T00:00:00.000,Cat,98136
